rm_id,interval_days,year,month,day,num_orders_last_year,total_weight_orders_last_year
2285,25,2025,1,26,0,0.0
2285,26,2025,1,27,0,0.0
2285,27,2025,1,28,0,0.0
2285,28,2025,1,29,0,0.0
2285,29,2025,1,30,0,0.0
2285,30,2025,1,31,0,0.0
2285,31,2025,2,1,0,0.0
2285,32,2025,2,2,0,0.0
2285,33,2025,2,3,0,0.0
2285,34,2025,2,4,0,0.0
2285,35,2025,2,5,0,0.0
2285,36,2025,2,6,0,0.0
2285,37,2025,2,7,0,0.0
2285,38,2025,2,8,0,0.0
2285,39,2025,2,9,0,0.0
2285,40,2025,2,10,0,0.0
2285,41,2025,2,11,0,0.0
2285,42,2025,2,12,0,0.0
2285,43,2025,2,13,0,0.0
2285,44,2025,2,14,0,0.0
2285,45,2025,2,15,0,0.0
2285,46,2025,2,16,0,0.0
2285,47,2025,2,17,0,0.0
2285,48,2025,2,18,0,0.0
2285,49,2025,2,19,0,0.0
2285,50,2025,2,20,0,0.0
2285,51,2025,2,21,0,0.0
2285,52,2025,2,22,0,0.0
2285,53,2025,2,23,0,0.0
2285,54,2025,2,24,0,0.0
2285,55,2025,2,25,0,0.0
2285,56,2025,2,26,0,0.0
2285,57,2025,2,27,0,0.0
2285,58,2025,2,28,0,0.0
2285,59,2025,3,1,0,0.0
2285,60,2025,3,2,0,0.0
2285,61,2025,3,3,0,0.0
2285,62,2025,3,4,0,0.0
2285,63,2025,3,5,0,0.0
2285,64,2025,3,6,0,0.0
2285,65,2025,3,7,0,0.0
2285,66,2025,3,8,0,0.0
2285,67,2025,3,9,0,0.0
2285,68,2025,3,10,0,0.0
2285,69,2025,3,11,0,0.0
2285,70,2025,3,12,0,0.0
2285,71,2025,3,13,0,0.0
2285,72,2025,3,14,0,0.0
2285,73,2025,3,15,0,0.0
2285,74,2025,3,16,0,0.0
2285,75,2025,3,17,0,0.0
2285,76,2025,3,18,0,0.0
2285,77,2025,3,19,0,0.0
2285,78,2025,3,20,0,0.0
2285,79,2025,3,21,0,0.0
2285,80,2025,3,22,0,0.0
2285,81,2025,3,23,0,0.0
2285,82,2025,3,24,0,0.0
2285,83,2025,3,25,0,0.0
2285,84,2025,3,26,0,0.0
2285,85,2025,3,27,0,0.0
2285,86,2025,3,28,0,0.0
2285,87,2025,3,29,0,0.0
2285,88,2025,3,30,0,0.0
2285,89,2025,3,31,0,0.0
2285,90,2025,4,1,0,0.0
2285,91,2025,4,2,0,0.0
2285,92,2025,4,3,0,0.0
2285,93,2025,4,4,0,0.0
2285,94,2025,4,5,0,0.0
2285,95,2025,4,6,0,0.0
2285,96,2025,4,7,0,0.0
2285,97,2025,4,8,0,0.0
2285,98,2025,4,9,0,0.0
2285,99,2025,4,10,0,0.0
2285,100,2025,4,11,0,0.0
2285,101,2025,4,12,0,0.0
2285,102,2025,4,13,0,0.0
2285,103,2025,4,14,0,0.0
2285,104,2025,4,15,0,0.0
2285,105,2025,4,16,0,0.0
2285,106,2025,4,17,0,0.0
2285,107,2025,4,18,0,0.0
2285,108,2025,4,19,0,0.0
2285,109,2025,4,20,0,0.0
2285,110,2025,4,21,0,0.0
2285,111,2025,4,22,0,0.0
2285,112,2025,4,23,0,0.0
2285,113,2025,4,24,0,0.0
2285,114,2025,4,25,0,0.0
2285,115,2025,4,26,0,0.0
2285,116,2025,4,27,0,0.0
2285,117,2025,4,28,0,0.0
2285,118,2025,4,29,0,0.0
2285,119,2025,4,30,0,0.0
2285,120,2025,5,1,0,0.0
2285,121,2025,5,2,0,0.0
2285,122,2025,5,3,0,0.0
2285,123,2025,5,4,0,0.0
2285,124,2025,5,5,0,0.0
2285,125,2025,5,6,0,0.0
2285,126,2025,5,7,0,0.0
2285,127,2025,5,8,0,0.0
2285,128,2025,5,9,0,0.0
2285,129,2025,5,10,0,0.0
2285,130,2025,5,11,0,0.0
2285,131,2025,5,12,0,0.0
2285,132,2025,5,13,0,0.0
2285,133,2025,5,14,0,0.0
2285,134,2025,5,15,0,0.0
2285,135,2025,5,16,0,0.0
2285,136,2025,5,17,0,0.0
2285,137,2025,5,18,0,0.0
2285,138,2025,5,19,0,0.0
2285,139,2025,5,20,0,0.0
2285,140,2025,5,21,0,0.0
2285,141,2025,5,22,0,0.0
2285,142,2025,5,23,0,0.0
2285,143,2025,5,24,0,0.0
2285,144,2025,5,25,0,0.0
2285,145,2025,5,26,0,0.0
2285,146,2025,5,27,0,0.0
2285,147,2025,5,28,0,0.0
2285,148,2025,5,29,0,0.0
2285,149,2025,5,30,0,0.0
2285,150,2025,5,31,0,0.0
2304,1,2025,1,2,0,0.0
2304,2,2025,1,3,0,0.0
2304,3,2025,1,4,0,0.0
2304,4,2025,1,5,0,0.0
2304,5,2025,1,6,0,0.0
2304,6,2025,1,7,0,0.0
2304,7,2025,1,8,0,0.0
2304,8,2025,1,9,0,0.0
2304,9,2025,1,10,0,0.0
2304,10,2025,1,11,0,0.0
2304,11,2025,1,12,0,0.0
2304,12,2025,1,13,0,0.0
2304,13,2025,1,14,0,0.0
2304,14,2025,1,15,0,0.0
2304,15,2025,1,16,0,0.0
2304,16,2025,1,17,0,0.0
2304,17,2025,1,18,0,0.0
2304,18,2025,1,19,0,0.0
2304,19,2025,1,20,0,0.0
2304,20,2025,1,21,0,0.0
2304,21,2025,1,22,0,0.0
2304,22,2025,1,23,0,0.0
2304,23,2025,1,24,0,0.0
2304,24,2025,1,25,0,0.0
2304,25,2025,1,26,0,0.0
2304,26,2025,1,27,0,0.0
2304,27,2025,1,28,0,0.0
2304,28,2025,1,29,0,0.0
2304,29,2025,1,30,0,0.0
2304,30,2025,1,31,0,0.0
2304,31,2025,2,1,0,0.0
2304,32,2025,2,2,0,0.0
2304,33,2025,2,3,0,0.0
2304,34,2025,2,4,0,0.0
2304,35,2025,2,5,0,0.0
2304,36,2025,2,6,0,0.0
2304,37,2025,2,7,0,0.0
2304,38,2025,2,8,0,0.0
2304,39,2025,2,9,0,0.0
2304,40,2025,2,10,0,0.0
2304,41,2025,2,11,0,0.0
2304,42,2025,2,12,0,0.0
2304,43,2025,2,13,0,0.0
2304,44,2025,2,14,0,0.0
2304,45,2025,2,15,0,0.0
2304,46,2025,2,16,0,0.0
2304,47,2025,2,17,0,0.0
2304,48,2025,2,18,0,0.0
2304,49,2025,2,19,0,0.0
2304,50,2025,2,20,0,0.0
2304,51,2025,2,21,0,0.0
2304,52,2025,2,22,0,0.0
2304,53,2025,2,23,0,0.0
2304,54,2025,2,24,0,0.0
2304,55,2025,2,25,0,0.0
2304,56,2025,2,26,0,0.0
2304,57,2025,2,27,0,0.0
2304,58,2025,2,28,0,0.0
2304,59,2025,3,1,0,0.0
2304,60,2025,3,2,0,0.0
2304,61,2025,3,3,0,0.0
2304,62,2025,3,4,0,0.0
2304,63,2025,3,5,0,0.0
2304,64,2025,3,6,0,0.0
2304,65,2025,3,7,0,0.0
2304,66,2025,3,8,0,0.0
2304,67,2025,3,9,0,0.0
2304,68,2025,3,10,0,0.0
2304,69,2025,3,11,0,0.0
2304,70,2025,3,12,0,0.0
2304,71,2025,3,13,0,0.0
2304,72,2025,3,14,0,0.0
2304,73,2025,3,15,0,0.0
2304,74,2025,3,16,0,0.0
2304,75,2025,3,17,0,0.0
2304,76,2025,3,18,0,0.0
2304,77,2025,3,19,0,0.0
2304,78,2025,3,20,0,0.0
2304,79,2025,3,21,0,0.0
2304,80,2025,3,22,0,0.0
2304,81,2025,3,23,0,0.0
2304,82,2025,3,24,0,0.0
2304,83,2025,3,25,0,0.0
2304,84,2025,3,26,0,0.0
2304,85,2025,3,27,0,0.0
2304,86,2025,3,28,0,0.0
2304,87,2025,3,29,0,0.0
2304,88,2025,3,30,0,0.0
2304,89,2025,3,31,0,0.0
2304,90,2025,4,1,0,0.0
2304,91,2025,4,2,0,0.0
2304,92,2025,4,3,0,0.0
2304,93,2025,4,4,0,0.0
2304,94,2025,4,5,0,0.0
2304,95,2025,4,6,0,0.0
2304,96,2025,4,7,0,0.0
2304,97,2025,4,8,0,0.0
2304,98,2025,4,9,0,0.0
2304,99,2025,4,10,0,0.0
2304,100,2025,4,11,0,0.0
2304,101,2025,4,12,0,0.0
2304,102,2025,4,13,0,0.0
2304,103,2025,4,14,0,0.0
2304,104,2025,4,15,0,0.0
2304,105,2025,4,16,0,0.0
2304,106,2025,4,17,0,0.0
2304,107,2025,4,18,0,0.0
2304,108,2025,4,19,0,0.0
2304,109,2025,4,20,0,0.0
2304,110,2025,4,21,0,0.0
2304,111,2025,4,22,0,0.0
2304,112,2025,4,23,0,0.0
2304,113,2025,4,24,0,0.0
2304,114,2025,4,25,0,0.0
2304,115,2025,4,26,0,0.0
2304,116,2025,4,27,0,0.0
2304,117,2025,4,28,0,0.0
2304,118,2025,4,29,0,0.0
2304,119,2025,4,30,0,0.0
2304,120,2025,5,1,0,0.0
2304,121,2025,5,2,0,0.0
2304,122,2025,5,3,0,0.0
2304,123,2025,5,4,0,0.0
2304,124,2025,5,5,0,0.0
2304,125,2025,5,6,0,0.0
2304,126,2025,5,7,0,0.0
2304,127,2025,5,8,0,0.0
2304,128,2025,5,9,0,0.0
2304,129,2025,5,10,0,0.0
2304,130,2025,5,11,0,0.0
2304,131,2025,5,12,0,0.0
2304,132,2025,5,13,0,0.0
2304,133,2025,5,14,0,0.0
2304,134,2025,5,15,0,0.0
2304,135,2025,5,16,0,0.0
2304,136,2025,5,17,0,0.0
2304,137,2025,5,18,0,0.0
2304,138,2025,5,19,0,0.0
2304,139,2025,5,20,0,0.0
2304,140,2025,5,21,0,0.0
2304,141,2025,5,22,0,0.0
2304,142,2025,5,23,0,0.0
2304,143,2025,5,24,0,0.0
2304,144,2025,5,25,0,0.0
2304,145,2025,5,26,0,0.0
2304,146,2025,5,27,0,0.0
2304,147,2025,5,28,0,0.0
2304,148,2025,5,29,0,0.0
2304,149,2025,5,30,0,0.0
2304,150,2025,5,31,0,0.0
2364,1,2025,1,2,0,0.0
2364,2,2025,1,3,0,0.0
2364,3,2025,1,4,0,0.0
2364,4,2025,1,5,0,0.0
2364,5,2025,1,6,0,0.0
2364,6,2025,1,7,0,0.0
2364,7,2025,1,8,0,0.0
2364,8,2025,1,9,0,0.0
2364,9,2025,1,10,0,0.0
2364,10,2025,1,11,0,0.0
2364,11,2025,1,12,0,0.0
2364,12,2025,1,13,0,0.0
2364,13,2025,1,14,0,0.0
2364,14,2025,1,15,0,0.0
2364,15,2025,1,16,0,0.0
2364,16,2025,1,17,0,0.0
2364,17,2025,1,18,0,0.0
2364,18,2025,1,19,0,0.0
2364,19,2025,1,20,0,0.0
2364,20,2025,1,21,0,0.0
2364,21,2025,1,22,0,0.0
2364,22,2025,1,23,0,0.0
2364,23,2025,1,24,0,0.0
2364,24,2025,1,25,0,0.0
2364,25,2025,1,26,0,0.0
2364,26,2025,1,27,0,0.0
2364,27,2025,1,28,0,0.0
2364,28,2025,1,29,0,0.0
2364,29,2025,1,30,0,0.0
2364,30,2025,1,31,0,0.0
2364,31,2025,2,1,0,0.0
2364,32,2025,2,2,0,0.0
2364,33,2025,2,3,0,0.0
2364,34,2025,2,4,0,0.0
2364,35,2025,2,5,0,0.0
2364,36,2025,2,6,0,0.0
2364,37,2025,2,7,0,0.0
2364,38,2025,2,8,0,0.0
2364,39,2025,2,9,0,0.0
2364,40,2025,2,10,0,0.0
2364,41,2025,2,11,0,0.0
2364,42,2025,2,12,0,0.0
2364,43,2025,2,13,0,0.0
2364,44,2025,2,14,0,0.0
2364,45,2025,2,15,0,0.0
2364,46,2025,2,16,0,0.0
2364,47,2025,2,17,0,0.0
2364,48,2025,2,18,0,0.0
2364,49,2025,2,19,0,0.0
2364,50,2025,2,20,0,0.0
2364,51,2025,2,21,0,0.0
2364,52,2025,2,22,0,0.0
2364,53,2025,2,23,0,0.0
2364,54,2025,2,24,0,0.0
2364,55,2025,2,25,0,0.0
2364,56,2025,2,26,0,0.0
2364,57,2025,2,27,0,0.0
2364,58,2025,2,28,0,0.0
2364,59,2025,3,1,0,0.0
2364,60,2025,3,2,0,0.0
2364,61,2025,3,3,0,0.0
2364,62,2025,3,4,0,0.0
2364,63,2025,3,5,0,0.0
2364,64,2025,3,6,0,0.0
2364,65,2025,3,7,0,0.0
2364,66,2025,3,8,0,0.0
2364,67,2025,3,9,0,0.0
2364,68,2025,3,10,0,0.0
2364,69,2025,3,11,0,0.0
2364,70,2025,3,12,0,0.0
2364,71,2025,3,13,0,0.0
2364,72,2025,3,14,0,0.0
2364,73,2025,3,15,0,0.0
2364,74,2025,3,16,0,0.0
2364,75,2025,3,17,0,0.0
2364,76,2025,3,18,0,0.0
2364,77,2025,3,19,0,0.0
2364,78,2025,3,20,0,0.0
2364,79,2025,3,21,0,0.0
2364,80,2025,3,22,0,0.0
2364,81,2025,3,23,0,0.0
2364,82,2025,3,24,0,0.0
2364,83,2025,3,25,0,0.0
2364,84,2025,3,26,0,0.0
2364,85,2025,3,27,0,0.0
2364,86,2025,3,28,0,0.0
2364,87,2025,3,29,0,0.0
2364,88,2025,3,30,0,0.0
2364,89,2025,3,31,0,0.0
2364,90,2025,4,1,0,0.0
2364,91,2025,4,2,0,0.0
2364,92,2025,4,3,0,0.0
2364,93,2025,4,4,0,0.0
2364,94,2025,4,5,0,0.0
2364,95,2025,4,6,0,0.0
2364,96,2025,4,7,0,0.0
2364,97,2025,4,8,0,0.0
2364,98,2025,4,9,0,0.0
2364,99,2025,4,10,0,0.0
2364,100,2025,4,11,0,0.0
2364,101,2025,4,12,0,0.0
2364,102,2025,4,13,0,0.0
2364,103,2025,4,14,0,0.0
2364,104,2025,4,15,0,0.0
2364,105,2025,4,16,0,0.0
2364,106,2025,4,17,0,0.0
2364,107,2025,4,18,0,0.0
2364,108,2025,4,19,0,0.0
2364,109,2025,4,20,0,0.0
2364,110,2025,4,21,0,0.0
2364,111,2025,4,22,0,0.0
2364,112,2025,4,23,0,0.0
2364,113,2025,4,24,0,0.0
2364,114,2025,4,25,0,0.0
2364,115,2025,4,26,0,0.0
2364,116,2025,4,27,0,0.0
2364,117,2025,4,28,0,0.0
2364,118,2025,4,29,0,0.0
2364,119,2025,4,30,0,0.0
2364,120,2025,5,1,0,0.0
2364,121,2025,5,2,0,0.0
2364,122,2025,5,3,0,0.0
2364,123,2025,5,4,0,0.0
2364,124,2025,5,5,0,0.0
2364,125,2025,5,6,0,0.0
2364,126,2025,5,7,0,0.0
2364,127,2025,5,8,0,0.0
2364,128,2025,5,9,0,0.0
2364,129,2025,5,10,0,0.0
2364,130,2025,5,11,0,0.0
2364,131,2025,5,12,0,0.0
2364,132,2025,5,13,0,0.0
2364,133,2025,5,14,0,0.0
2364,134,2025,5,15,0,0.0
2364,135,2025,5,16,0,0.0
2364,136,2025,5,17,0,0.0
2364,137,2025,5,18,0,0.0
2364,138,2025,5,19,0,0.0
2364,139,2025,5,20,0,0.0
2364,140,2025,5,21,0,0.0
2364,141,2025,5,22,0,0.0
2364,142,2025,5,23,0,0.0
2364,143,2025,5,24,0,0.0
2364,144,2025,5,25,0,0.0
2364,145,2025,5,26,0,0.0
2364,146,2025,5,27,0,0.0
2364,147,2025,5,28,0,0.0
2364,148,2025,5,29,0,0.0
2364,149,2025,5,30,0,0.0
2364,150,2025,5,31,0,0.0
2365,1,2025,1,2,0,0.0
2365,2,2025,1,3,0,0.0
2365,3,2025,1,4,0,0.0
2365,4,2025,1,5,0,0.0
2365,5,2025,1,6,0,0.0
2365,6,2025,1,7,0,0.0
2365,7,2025,1,8,0,0.0
2365,8,2025,1,9,0,0.0
2365,9,2025,1,10,0,0.0
2365,10,2025,1,11,0,0.0
2365,11,2025,1,12,0,0.0
2365,12,2025,1,13,0,0.0
2365,13,2025,1,14,0,0.0
2365,14,2025,1,15,0,0.0
2365,15,2025,1,16,0,0.0
2365,16,2025,1,17,0,0.0
2365,17,2025,1,18,0,0.0
2365,18,2025,1,19,0,0.0
2365,19,2025,1,20,0,0.0
2365,20,2025,1,21,0,0.0
2365,21,2025,1,22,0,0.0
2365,22,2025,1,23,0,0.0
2365,23,2025,1,24,0,0.0
2365,24,2025,1,25,0,0.0
2365,25,2025,1,26,0,0.0
2365,26,2025,1,27,0,0.0
2365,27,2025,1,28,0,0.0
2365,28,2025,1,29,0,0.0
2365,29,2025,1,30,0,0.0
2365,30,2025,1,31,0,0.0
2365,31,2025,2,1,0,0.0
2365,32,2025,2,2,0,0.0
2365,33,2025,2,3,0,0.0
2365,34,2025,2,4,0,0.0
2365,35,2025,2,5,0,0.0
2365,36,2025,2,6,0,0.0
2365,37,2025,2,7,0,0.0
2365,38,2025,2,8,0,0.0
2365,39,2025,2,9,0,0.0
2365,40,2025,2,10,0,0.0
2365,41,2025,2,11,0,0.0
2365,42,2025,2,12,0,0.0
2365,43,2025,2,13,0,0.0
2365,44,2025,2,14,0,0.0
2365,45,2025,2,15,0,0.0
2365,46,2025,2,16,0,0.0
2365,47,2025,2,17,0,0.0
2365,48,2025,2,18,0,0.0
2365,49,2025,2,19,0,0.0
2365,50,2025,2,20,0,0.0
2365,51,2025,2,21,0,0.0
2365,52,2025,2,22,0,0.0
2365,53,2025,2,23,0,0.0
2365,54,2025,2,24,0,0.0
2365,55,2025,2,25,0,0.0
2365,56,2025,2,26,0,0.0
2365,57,2025,2,27,0,0.0
2365,58,2025,2,28,0,0.0
2365,59,2025,3,1,0,0.0
2365,60,2025,3,2,0,0.0
2365,61,2025,3,3,0,0.0
2365,62,2025,3,4,0,0.0
2365,63,2025,3,5,0,0.0
2365,64,2025,3,6,0,0.0
2365,65,2025,3,7,0,0.0
2365,66,2025,3,8,0,0.0
2365,67,2025,3,9,0,0.0
2365,68,2025,3,10,0,0.0
2365,69,2025,3,11,0,0.0
2365,70,2025,3,12,0,0.0
2365,71,2025,3,13,0,0.0
2365,72,2025,3,14,0,0.0
2365,73,2025,3,15,0,0.0
2365,74,2025,3,16,0,0.0
2365,75,2025,3,17,0,0.0
2365,76,2025,3,18,0,0.0
2365,77,2025,3,19,0,0.0
2365,78,2025,3,20,0,0.0
2365,79,2025,3,21,0,0.0
2365,80,2025,3,22,0,0.0
2365,81,2025,3,23,0,0.0
2365,82,2025,3,24,0,0.0
2365,83,2025,3,25,0,0.0
2365,84,2025,3,26,0,0.0
2365,85,2025,3,27,0,0.0
2365,86,2025,3,28,0,0.0
2365,87,2025,3,29,0,0.0
2365,88,2025,3,30,0,0.0
2365,89,2025,3,31,0,0.0
2365,90,2025,4,1,0,0.0
2365,91,2025,4,2,0,0.0
2365,92,2025,4,3,0,0.0
2365,93,2025,4,4,0,0.0
2365,94,2025,4,5,0,0.0
2365,95,2025,4,6,0,0.0
2365,96,2025,4,7,0,0.0
2365,97,2025,4,8,0,0.0
2365,98,2025,4,9,0,0.0
2365,99,2025,4,10,0,0.0
2365,100,2025,4,11,0,0.0
2365,101,2025,4,12,0,0.0
2365,102,2025,4,13,0,0.0
2365,103,2025,4,14,0,0.0
2365,104,2025,4,15,0,0.0
2365,105,2025,4,16,0,0.0
2365,106,2025,4,17,0,0.0
2365,107,2025,4,18,0,0.0
2365,108,2025,4,19,0,0.0
2365,109,2025,4,20,0,0.0
2365,110,2025,4,21,0,0.0
2365,111,2025,4,22,0,0.0
2365,112,2025,4,23,0,0.0
2365,113,2025,4,24,0,0.0
2365,114,2025,4,25,0,0.0
2365,115,2025,4,26,0,0.0
2365,116,2025,4,27,0,0.0
2365,117,2025,4,28,0,0.0
2365,118,2025,4,29,0,0.0
2365,119,2025,4,30,0,0.0
2365,120,2025,5,1,0,0.0
2365,121,2025,5,2,0,0.0
2365,122,2025,5,3,0,0.0
2365,123,2025,5,4,0,0.0
2365,124,2025,5,5,0,0.0
2365,125,2025,5,6,0,0.0
2365,126,2025,5,7,0,0.0
2365,127,2025,5,8,0,0.0
2365,128,2025,5,9,0,0.0
2365,129,2025,5,10,0,0.0
2365,130,2025,5,11,0,0.0
2365,131,2025,5,12,0,0.0
2365,132,2025,5,13,0,0.0
2365,133,2025,5,14,0,0.0
2365,134,2025,5,15,0,0.0
2365,135,2025,5,16,0,0.0
2365,136,2025,5,17,0,0.0
2365,137,2025,5,18,0,0.0
2365,138,2025,5,19,0,0.0
2365,139,2025,5,20,0,0.0
2365,140,2025,5,21,0,0.0
2365,141,2025,5,22,0,0.0
2365,142,2025,5,23,0,0.0
2365,143,2025,5,24,0,0.0
2365,144,2025,5,25,0,0.0
2365,145,2025,5,26,0,0.0
2365,146,2025,5,27,0,0.0
2365,147,2025,5,28,0,0.0
2365,148,2025,5,29,0,0.0
2365,149,2025,5,30,0,0.0
2365,150,2025,5,31,0,0.0
2322,1,2025,1,2,0,0.0
2322,2,2025,1,3,0,0.0
2322,3,2025,1,4,0,0.0
2322,4,2025,1,5,0,0.0
2322,5,2025,1,6,0,0.0
2322,6,2025,1,7,0,0.0
2322,7,2025,1,8,0,0.0
2322,8,2025,1,9,0,0.0
2322,9,2025,1,10,0,0.0
2322,10,2025,1,11,0,0.0
2322,11,2025,1,12,0,0.0
2322,12,2025,1,13,0,0.0
2322,13,2025,1,14,0,0.0
2322,14,2025,1,15,0,0.0
2322,15,2025,1,16,0,0.0
2322,16,2025,1,17,0,0.0
2322,17,2025,1,18,0,0.0
2322,18,2025,1,19,0,0.0
2322,19,2025,1,20,0,0.0
2322,20,2025,1,21,0,0.0
2322,21,2025,1,22,0,0.0
2322,22,2025,1,23,0,0.0
2322,23,2025,1,24,0,0.0
2322,24,2025,1,25,0,0.0
2322,25,2025,1,26,0,0.0
2322,26,2025,1,27,0,0.0
2322,27,2025,1,28,0,0.0
2322,28,2025,1,29,0,0.0
2322,29,2025,1,30,0,0.0
2322,30,2025,1,31,0,0.0
2322,31,2025,2,1,0,0.0
2322,32,2025,2,2,0,0.0
2322,33,2025,2,3,0,0.0
2322,34,2025,2,4,0,0.0
2322,35,2025,2,5,0,0.0
2322,36,2025,2,6,0,0.0
2322,37,2025,2,7,0,0.0
2322,38,2025,2,8,0,0.0
2322,39,2025,2,9,0,0.0
2322,40,2025,2,10,0,0.0
2322,41,2025,2,11,0,0.0
2322,42,2025,2,12,0,0.0
2322,43,2025,2,13,0,0.0
2322,44,2025,2,14,0,0.0
2322,45,2025,2,15,0,0.0
2322,46,2025,2,16,0,0.0
2322,47,2025,2,17,0,0.0
2322,48,2025,2,18,0,0.0
2322,49,2025,2,19,0,0.0
2322,50,2025,2,20,0,0.0
2322,51,2025,2,21,0,0.0
2322,52,2025,2,22,0,0.0
2322,53,2025,2,23,0,0.0
2322,54,2025,2,24,0,0.0
2322,55,2025,2,25,0,0.0
2322,56,2025,2,26,0,0.0
2322,57,2025,2,27,0,0.0
2322,58,2025,2,28,0,0.0
2322,59,2025,3,1,0,0.0
2322,60,2025,3,2,0,0.0
2322,61,2025,3,3,0,0.0
2322,62,2025,3,4,0,0.0
2322,63,2025,3,5,0,0.0
2322,64,2025,3,6,0,0.0
2322,65,2025,3,7,0,0.0
2322,66,2025,3,8,0,0.0
2322,67,2025,3,9,0,0.0
2322,68,2025,3,10,0,0.0
2322,69,2025,3,11,0,0.0
2322,70,2025,3,12,0,0.0
2322,71,2025,3,13,0,0.0
2322,72,2025,3,14,0,0.0
2322,73,2025,3,15,0,0.0
2322,74,2025,3,16,0,0.0
2322,75,2025,3,17,0,0.0
2322,76,2025,3,18,0,0.0
2322,77,2025,3,19,0,0.0
2322,78,2025,3,20,0,0.0
2322,79,2025,3,21,0,0.0
2322,80,2025,3,22,0,0.0
2322,81,2025,3,23,0,0.0
2322,82,2025,3,24,0,0.0
2322,83,2025,3,25,0,0.0
2322,84,2025,3,26,0,0.0
2322,85,2025,3,27,0,0.0
2322,86,2025,3,28,0,0.0
2322,87,2025,3,29,0,0.0
2322,88,2025,3,30,0,0.0
2322,89,2025,3,31,0,0.0
2322,90,2025,4,1,0,0.0
2322,91,2025,4,2,0,0.0
2322,92,2025,4,3,0,0.0
2322,93,2025,4,4,0,0.0
2322,94,2025,4,5,0,0.0
2322,95,2025,4,6,0,0.0
2322,96,2025,4,7,0,0.0
2322,97,2025,4,8,0,0.0
2322,98,2025,4,9,0,0.0
2322,99,2025,4,10,0,0.0
2322,100,2025,4,11,0,0.0
2322,101,2025,4,12,0,0.0
2322,102,2025,4,13,0,0.0
2322,103,2025,4,14,0,0.0
2322,104,2025,4,15,0,0.0
2322,105,2025,4,16,0,0.0
2322,106,2025,4,17,0,0.0
2322,107,2025,4,18,0,0.0
2322,108,2025,4,19,0,0.0
2322,109,2025,4,20,0,0.0
2322,110,2025,4,21,0,0.0
2322,111,2025,4,22,0,0.0
2322,112,2025,4,23,0,0.0
2322,113,2025,4,24,0,0.0
2322,114,2025,4,25,0,0.0
2322,115,2025,4,26,0,0.0
2322,116,2025,4,27,0,0.0
2322,117,2025,4,28,0,0.0
2322,118,2025,4,29,0,0.0
2322,119,2025,4,30,0,0.0
2322,120,2025,5,1,0,0.0
2322,121,2025,5,2,0,0.0
2322,122,2025,5,3,0,0.0
2322,123,2025,5,4,0,0.0
2322,124,2025,5,5,0,0.0
2322,125,2025,5,6,0,0.0
2322,126,2025,5,7,0,0.0
2322,127,2025,5,8,0,0.0
2322,128,2025,5,9,0,0.0
2322,129,2025,5,10,0,0.0
2322,130,2025,5,11,0,0.0
2322,131,2025,5,12,0,0.0
2322,132,2025,5,13,0,0.0
2322,133,2025,5,14,0,0.0
2322,134,2025,5,15,0,0.0
2322,135,2025,5,16,0,0.0
2322,136,2025,5,17,0,0.0
2322,137,2025,5,18,0,0.0
2322,138,2025,5,19,0,0.0
2322,139,2025,5,20,0,0.0
2322,140,2025,5,21,0,0.0
2322,141,2025,5,22,0,0.0
2322,142,2025,5,23,0,0.0
2322,143,2025,5,24,0,0.0
2322,144,2025,5,25,0,0.0
2322,145,2025,5,26,0,0.0
2322,146,2025,5,27,0,0.0
2322,147,2025,5,28,0,0.0
2322,148,2025,5,29,0,0.0
2322,149,2025,5,30,0,0.0
2322,150,2025,5,31,0,0.0
2283,1,2025,1,2,0,0.0
2283,2,2025,1,3,0,0.0
2283,3,2025,1,4,0,0.0
2283,4,2025,1,5,0,0.0
2283,5,2025,1,6,0,0.0
2283,6,2025,1,7,0,0.0
2283,7,2025,1,8,0,0.0
2283,8,2025,1,9,0,0.0
2283,9,2025,1,10,0,0.0
2283,10,2025,1,11,0,0.0
2283,11,2025,1,12,0,0.0
2283,12,2025,1,13,0,0.0
2283,13,2025,1,14,0,0.0
2283,14,2025,1,15,0,0.0
2283,15,2025,1,16,0,0.0
2283,16,2025,1,17,0,0.0
2283,17,2025,1,18,0,0.0
2283,18,2025,1,19,0,0.0
2283,19,2025,1,20,0,0.0
2283,20,2025,1,21,0,0.0
2283,21,2025,1,22,0,0.0
2283,22,2025,1,23,0,0.0
2283,23,2025,1,24,0,0.0
2283,24,2025,1,25,0,0.0
2283,25,2025,1,26,0,0.0
2283,26,2025,1,27,0,0.0
2283,27,2025,1,28,0,0.0
2283,28,2025,1,29,0,0.0
2283,29,2025,1,30,0,0.0
2283,30,2025,1,31,0,0.0
2283,31,2025,2,1,0,0.0
2283,32,2025,2,2,0,0.0
2283,33,2025,2,3,0,0.0
2283,34,2025,2,4,0,0.0
2283,35,2025,2,5,0,0.0
2283,36,2025,2,6,0,0.0
2283,37,2025,2,7,0,0.0
2283,38,2025,2,8,0,0.0
2283,39,2025,2,9,0,0.0
2283,40,2025,2,10,0,0.0
2283,41,2025,2,11,0,0.0
2283,42,2025,2,12,0,0.0
2283,43,2025,2,13,0,0.0
2283,44,2025,2,14,0,0.0
2283,45,2025,2,15,0,0.0
2283,46,2025,2,16,0,0.0
2283,47,2025,2,17,0,0.0
2283,48,2025,2,18,0,0.0
2283,49,2025,2,19,0,0.0
